"customerid","recency","frequency","monetory","r_score","f_score","m_score","customer_segment"
12551,358.0,1,168.0,1,1,1,Lost Customers
18088,62.0,1,167.67,3,1,1,Other
17561,20.0,1,167.62,4,1,1,Potential Loyalists
16952,110.0,2,167.60999999999999,2,2,1,Lost Customers
15920,155.0,4,167.5,2,4,1,Other
16405,303.0,2,167.25,1,2,1,Lost Customers
18014,29.0,1,166.42,4,1,1,Potential Loyalists
14295,41.0,1,166.2,3,1,1,Other
17650,22.0,1,166.07999999999998,4,1,1,Potential Loyalists
12817,282.0,1,166.04,1,1,1,Lost Customers
14485,39.0,1,165.75,3,1,1,Other
14552,152.0,1,165.07,2,1,1,Lost Customers
18042,54.0,1,165.05,3,1,1,Other
13470,100.0,2,165.0,2,2,1,Lost Customers
15316,327.0,1,165.0,1,1,1,Lost Customers
15904,9.0,1,164.68,5,1,1,Potential Loyalists
17535,281.0,1,164.4,1,1,1,Lost Customers
13603,27.0,1,164.34,4,1,1,Potential Loyalists
12920,18.0,1,164.23,4,1,1,Potential Loyalists
18200,107.0,1,163.8,2,1,1,Lost Customers
14354,6.0,2,163.62,5,2,1,Potential Loyalists
17110,166.0,1,163.29999999999998,2,1,1,Lost Customers
13223,201.0,2,163.2,1,2,1,Lost Customers
16406,19.0,1,163.07,4,1,1,Potential Loyalists
15167,321.0,1,163.0,1,1,1,Lost Customers
16517,278.0,1,162.7,1,1,1,Lost Customers
15733,283.0,1,162.3,1,1,1,Lost Customers
15325,104.0,1,162.29,2,1,1,Lost Customers
16932,54.0,1,161.94,3,1,1,Other
17600,18.0,1,161.67,4,1,1,Potential Loyalists
15458,26.0,1,161.64,4,1,1,Potential Loyalists
16113,184.0,1,161.38,1,1,1,Lost Customers
14362,23.0,1,161.2,4,1,1,Potential Loyalists
14204,3.0,1,161.03,5,1,1,Potential Loyalists
14089,57.0,1,161.0,3,1,1,Other
14237,374.0,1,161.0,1,1,1,Lost Customers
13229,226.0,1,160.95,1,1,1,Lost Customers
15852,187.0,2,160.71,1,2,1,Lost Customers
17344,47.0,1,160.57,3,1,1,Other
12573,228.0,1,160.54,1,1,1,Lost Customers
18203,158.0,1,160.42,2,1,1,Lost Customers
18146,141.0,2,160.35,2,2,1,Lost Customers
14714,25.0,1,160.19,4,1,1,Potential Loyalists
12966,10.0,1,160.18,5,1,1,Potential Loyalists
13420,150.0,2,159.85,2,2,1,Lost Customers
16213,79.0,1,159.0,2,1,1,Lost Customers
18224,264.0,1,158.95,1,1,1,Lost Customers
13937,170.0,1,158.85,2,1,1,Lost Customers
17165,285.0,1,158.68,1,1,1,Lost Customers
15160,358.0,1,158.16,1,1,1,Lost Customers
15348,73.0,1,158.04,2,1,1,Lost Customers
15988,20.0,1,158.03,4,1,1,Potential Loyalists
17556,206.0,1,157.9,1,1,1,Lost Customers
14799,52.0,1,157.7,3,1,1,Other
14148,234.0,1,157.2,1,1,1,Lost Customers
17128,335.0,1,157.09,1,1,1,Lost Customers
14585,51.0,1,157.05,3,1,1,Other
17118,318.0,1,157.02,1,1,1,Lost Customers
15007,160.0,1,156.91,2,1,1,Lost Customers
14406,120.0,1,156.75,2,1,1,Lost Customers
15438,132.0,1,156.58,2,1,1,Lost Customers
15263,107.0,1,156.51,2,1,1,Lost Customers
13898,326.0,1,155.93,1,1,1,Lost Customers
17871,205.0,1,155.9,1,1,1,Lost Customers
17899,160.0,1,155.8,2,1,1,Lost Customers
14813,370.0,2,155.43,1,2,1,Lost Customers
17832,50.0,1,155.37,3,1,1,Other
12738,373.0,1,155.35,1,1,1,Lost Customers
16720,27.0,1,155.24,4,1,1,Potential Loyalists
15447,331.0,1,155.17,1,1,1,Lost Customers
13809,306.0,1,155.05,1,1,1,Lost Customers
14368,320.0,1,155.0,1,1,1,Lost Customers
14046,285.0,1,154.99,1,1,1,Lost Customers
17698,261.0,1,154.95,1,1,1,Lost Customers
15740,50.0,1,154.88,3,1,1,Other
17026,186.0,2,154.83,1,2,1,Lost Customers
15226,311.0,1,154.41,1,1,1,Lost Customers
17517,309.0,1,153.94,1,1,1,Lost Customers
17286,22.0,1,153.92,4,1,1,Potential Loyalists
16351,333.0,1,153.9,1,1,1,Lost Customers
12602,59.0,1,153.12,3,1,1,Other
17714,321.0,1,153.0,1,1,1,Lost Customers
16248,62.0,1,152.94,3,1,1,Other
17984,146.0,1,152.68,2,1,1,Lost Customers
18138,296.0,1,152.65,1,1,1,Lost Customers
14066,267.0,1,152.55,1,1,1,Lost Customers
17707,186.0,2,152.4,1,2,1,Lost Customers
14039,34.0,1,152.2,3,1,1,Other
13514,74.0,1,152.2,2,1,1,Lost Customers
17898,86.0,2,152.06,2,2,1,Lost Customers
16617,236.0,1,151.85,1,1,1,Lost Customers
16412,54.0,1,151.83,3,1,1,Other
14208,95.0,1,151.74,2,1,1,Lost Customers
13462,253.0,1,151.5,1,1,1,Lost Customers
16461,178.0,1,151.42,2,1,1,Lost Customers
13697,39.0,1,151.3,3,1,1,Other
16337,37.0,1,151.05,3,1,1,Other
14073,33.0,1,151.04,4,1,1,Potential Loyalists
15717,235.0,1,150.3,1,1,1,Lost Customers
17234,183.0,1,149.89000000000001,1,1,1,Lost Customers
15869,278.0,2,149.64,1,2,1,Lost Customers
17946,234.0,2,149.57999999999998,1,2,1,Lost Customers
18262,141.0,1,149.48,2,1,1,Lost Customers
15748,41.0,1,149.31,3,1,1,Other
15435,23.0,1,149.29,4,1,1,Potential Loyalists
13003,106.0,3,149.05,2,3,1,Other
17549,24.0,2,148.86,4,2,1,Potential Loyalists
15526,34.0,2,148.44,3,2,1,Other
17859,305.0,1,148.21,1,1,1,Lost Customers
14968,31.0,1,147.59,4,1,1,Potential Loyalists
14098,37.0,1,147.35,3,1,1,Other
14037,177.0,2,147.2,2,2,1,Lost Customers
12864,139.0,1,147.12,2,1,1,Lost Customers
15503,363.0,1,147.09,1,1,1,Lost Customers
17030,64.0,1,146.87,3,1,1,Other
14238,327.0,1,146.85,1,1,1,Lost Customers
16893,367.0,1,145.93,1,1,1,Lost Customers
12565,289.0,1,145.92,1,1,1,Lost Customers
17935,139.0,2,145.79,2,2,1,Lost Customers
13866,75.0,1,145.67,2,1,1,Lost Customers
15937,65.0,1,145.35,3,1,1,Other
16598,286.0,1,145.05,1,1,1,Lost Customers
17524,362.0,1,145.0,1,1,1,Lost Customers
16852,11.0,2,144.91,5,2,1,Potential Loyalists
12974,198.0,1,144.8,1,1,1,Lost Customers
14109,73.0,1,144.2,2,1,1,Lost Customers
12587,8.0,1,144.0,5,1,1,Potential Loyalists
17186,47.0,2,144.0,3,2,1,Other
17578,219.0,1,143.46,1,1,1,Lost Customers
15705,202.0,1,143.1,1,1,1,Lost Customers
16287,170.0,1,142.5,2,1,1,Lost Customers
13299,269.0,1,142.5,1,1,1,Lost Customers
14386,297.0,1,142.4,1,1,1,Lost Customers
13584,307.0,1,142.4,1,1,1,Lost Customers
13561,216.0,1,141.85999999999999,1,1,1,Lost Customers
14041,267.0,1,141.41,1,1,1,Lost Customers
15388,271.0,1,140.54,1,1,1,Lost Customers
13483,66.0,1,140.34,3,1,1,Other
14494,26.0,1,139.56,4,1,1,Potential Loyalists
16483,193.0,1,139.35,1,1,1,Lost Customers
17718,233.0,1,139.35,1,1,1,Lost Customers
14772,113.0,1,139.26,2,1,1,Lost Customers
18209,29.0,1,139.1,4,1,1,Potential Loyalists
15135,240.0,1,139.05,1,1,1,Lost Customers
13273,114.0,1,138.98,2,1,1,Lost Customers
12902,265.0,1,138.68,1,1,1,Lost Customers
14581,17.0,1,138.6,4,1,1,Potential Loyalists
17122,120.0,1,138.32,2,1,1,Lost Customers
13716,270.0,1,138.28,1,1,1,Lost Customers
15663,107.0,1,138.14,2,1,1,Lost Customers
12512,67.0,2,138.03,3,2,1,Other
16050,174.0,1,137.9,2,1,1,Lost Customers
13279,79.0,1,137.75,2,1,1,Lost Customers
17709,170.0,1,137.45,2,1,1,Lost Customers
15836,51.0,1,137.37,3,1,1,Other
14483,282.0,1,137.1,1,1,1,Lost Customers
17468,11.0,2,137.0,5,2,1,Potential Loyalists
15691,253.0,1,136.8,1,1,1,Lost Customers
14247,279.0,1,136.77,1,1,1,Lost Customers
17972,242.0,1,136.04,1,1,1,Lost Customers
16462,74.0,3,136.0,2,3,1,Other
12968,113.0,1,135.95,2,1,1,Lost Customers
15042,200.0,1,135.93,1,1,1,Lost Customers
14889,337.0,1,135.9,1,1,1,Lost Customers
15419,25.0,1,135.85999999999999,4,1,1,Potential Loyalists
16114,171.0,1,135.75,2,1,1,Lost Customers
15174,323.0,1,135.75,1,1,1,Lost Customers
16665,363.0,1,135.4,1,1,1,Lost Customers
15276,67.0,1,135.31,3,1,1,Other
12851,97.0,1,135.18,2,1,1,Lost Customers
13364,72.0,1,134.96,3,1,1,Other
16055,221.0,1,134.8,1,1,1,Lost Customers
14340,219.0,1,134.7,1,1,1,Lost Customers
15562,352.0,1,134.55,1,1,1,Lost Customers
14174,34.0,1,134.46,3,1,1,Other
12837,174.0,1,134.1,2,1,1,Lost Customers
14280,197.0,1,134.04,1,1,1,Lost Customers
16424,192.0,1,133.56,1,1,1,Lost Customers
14349,11.0,1,133.5,5,1,1,Potential Loyalists
12445,23.0,1,133.4,4,1,1,Potential Loyalists
17881,305.0,1,133.35,1,1,1,Lost Customers
15709,284.0,1,133.25,1,1,1,Lost Customers
17647,66.0,1,133.06,3,1,1,Other
17785,54.0,1,131.94,3,1,1,Other
14438,307.0,1,131.9,1,1,1,Lost Customers
17297,18.0,1,131.78,4,1,1,Potential Loyalists
17455,204.0,1,131.7,1,1,1,Lost Customers
14795,167.0,1,131.45000000000002,2,1,1,Lost Customers
15844,47.0,1,130.73999999999998,3,1,1,Other
16679,367.0,1,129.75,1,1,1,Lost Customers
16611,187.0,1,129.49,1,1,1,Lost Customers
16623,246.0,1,129.45000000000002,1,1,1,Lost Customers
16828,94.0,2,128.5,2,2,1,Lost Customers
17359,12.0,1,127.86,5,1,1,Potential Loyalists
15543,289.0,1,127.86,1,1,1,Lost Customers
13781,251.0,1,127.84,1,1,1,Lost Customers
15578,163.0,1,127.10000000000001,2,1,1,Lost Customers
15923,373.0,1,127.08,1,1,1,Lost Customers
14962,271.0,1,126.7,1,1,1,Lost Customers
16414,22.0,2,126.25,4,2,1,Potential Loyalists
15463,30.0,1,126.14,4,1,1,Potential Loyalists
16988,6.0,1,126.12,5,1,1,Potential Loyalists
12814,102.0,1,125.92,2,1,1,Lost Customers
13522,31.0,1,125.8,4,1,1,Potential Loyalists
14861,53.0,1,125.78999999999999,3,1,1,Other
14890,254.0,1,125.65,1,1,1,Lost Customers
15017,34.0,1,125.58,3,1,1,Other
12531,15.0,1,125.22,4,1,1,Potential Loyalists
17148,52.0,1,124.88,3,1,1,Other
16849,187.0,1,124.57,1,1,1,Lost Customers
16569,4.0,1,124.2,5,1,1,Potential Loyalists
14495,51.0,2,123.80000000000001,3,2,1,Other
16658,369.0,1,123.24,1,1,1,Lost Customers
15917,248.0,1,123.1,1,1,1,Lost Customers
17967,372.0,1,123.07,1,1,1,Lost Customers
13519,79.0,1,122.75,2,1,1,Lost Customers
13876,64.0,1,122.7,3,1,1,Other
14413,363.0,1,122.7,1,1,1,Lost Customers
13638,16.0,1,122.64,4,1,1,Potential Loyalists
14165,276.0,1,122.53999999999999,1,1,1,Lost Customers
14076,130.0,1,122.47,2,1,1,Lost Customers
16073,298.0,1,122.4,1,1,1,Lost Customers
18018,109.0,2,122.14,2,2,1,Lost Customers
13244,93.0,1,121.74,2,1,1,Lost Customers
13182,46.0,1,121.18,3,1,1,Other
15049,274.0,1,121.17,1,1,1,Lost Customers
15512,156.0,2,121.0,2,2,1,Lost Customers
13002,319.0,1,120.95,1,1,1,Lost Customers
17446,177.0,2,120.89999999999999,2,2,1,Lost Customers
18015,5.0,1,120.03,5,1,1,Potential Loyalists
14314,107.0,1,120.0,2,1,1,Lost Customers
14259,142.0,1,120.0,2,1,1,Lost Customers
14453,191.0,1,119.93,1,1,1,Lost Customers
16542,54.0,1,119.62,3,1,1,Other
15266,339.0,1,119.3,1,1,1,Lost Customers
16666,20.0,1,118.98,4,1,1,Potential Loyalists
15843,304.0,1,118.95,1,1,1,Lost Customers
17079,79.0,1,118.8,2,1,1,Lost Customers
14155,267.0,1,118.75,1,1,1,Lost Customers
13581,310.0,1,118.0,1,1,1,Lost Customers
13193,62.0,1,117.88,3,1,1,Other
12929,312.0,1,117.85,1,1,1,Lost Customers
17654,278.0,1,117.55,1,1,1,Lost Customers
16959,88.0,1,117.35,2,1,1,Lost Customers
13877,87.0,1,117.24,2,1,1,Lost Customers
17117,289.0,1,116.2,1,1,1,Lost Customers
13170,27.0,1,116.01,4,1,1,Potential Loyalists
17601,240.0,1,116.00999999999999,1,1,1,Lost Customers
14143,134.0,1,115.8,2,1,1,Lost Customers
15350,374.0,1,115.64999999999999,1,1,1,Lost Customers
13067,83.0,1,115.46000000000001,2,1,1,Lost Customers
18027,99.0,1,115.31,2,1,1,Lost Customers
14972,129.0,1,114.77,2,1,1,Lost Customers
13188,12.0,1,114.6,5,1,1,Potential Loyalists
16247,171.0,1,114.56,2,1,1,Lost Customers
14632,263.0,1,114.56,1,1,1,Lost Customers
14974,38.0,1,114.39,3,1,1,Other
17852,12.0,2,114.34,5,2,1,Potential Loyalists
17219,32.0,1,114.23,4,1,1,Potential Loyalists
14652,78.0,1,114.17999999999999,2,1,1,Lost Customers
12938,26.0,1,114.14,4,1,1,Potential Loyalists
14582,41.0,1,114.11,3,1,1,Other
12651,335.0,1,114.0,1,1,1,Lost Customers
14457,311.0,1,113.64,1,1,1,Lost Customers
17217,235.0,1,113.5,1,1,1,Lost Customers
15445,265.0,1,113.5,1,1,1,Lost Customers
18105,38.0,1,113.47999999999999,3,1,1,Other
16913,291.0,1,113.44,1,1,1,Lost Customers
15280,173.0,1,113.12,2,1,1,Lost Customers
14689,209.0,1,112.8,1,1,1,Lost Customers
16697,242.0,1,112.75,1,1,1,Lost Customers
13161,314.0,1,112.75,1,1,1,Lost Customers
13807,368.0,1,112.6,1,1,1,Lost Customers
18129,244.0,1,112.55,1,1,1,Lost Customers
15610,52.0,1,112.46000000000001,3,1,1,Other
17038,31.0,1,112.4,4,1,1,Potential Loyalists
14271,226.0,1,112.32,1,1,1,Lost Customers
17893,226.0,1,112.25,1,1,1,Lost Customers
17900,191.0,2,112.19999999999999,1,2,1,Lost Customers
12756,87.0,1,112.08,2,1,1,Lost Customers
17274,36.0,1,111.98,3,1,1,Other
17957,67.0,1,111.68,3,1,1,Other
17887,130.0,1,111.35,2,1,1,Lost Customers
18120,215.0,1,111.15,1,1,1,Lost Customers
13508,244.0,1,110.97,1,1,1,Lost Customers
13144,333.0,1,110.95,1,1,1,Lost Customers
15537,164.0,1,110.92,2,1,1,Lost Customers
15853,52.0,1,110.8,3,1,1,Other
17349,180.0,1,110.75,2,1,1,Lost Customers
16963,188.0,1,110.55,1,1,1,Lost Customers
14641,22.0,1,110.46,4,1,1,Potential Loyalists
12734,353.0,1,110.39999999999999,1,1,1,Lost Customers
18277,59.0,1,110.38000000000001,3,1,1,Other
17901,30.0,1,110.38,4,1,1,Potential Loyalists
16792,283.0,2,110.38,1,2,1,Lost Customers
17746,241.0,1,110.25,1,1,1,Lost Customers
17836,48.0,1,110.21,3,1,1,Other
16339,285.0,1,109.95,1,1,1,Lost Customers
13133,274.0,2,109.8,1,2,1,Lost Customers
16363,54.0,1,109.36,3,1,1,Other
14699,215.0,1,109.13,1,1,1,Lost Customers
14345,39.0,1,108.98,3,1,1,Other
17639,277.0,1,108.5,1,1,1,Lost Customers
16106,66.0,1,108.38,3,1,1,Other
13226,274.0,1,108.21,1,1,1,Lost Customers
12956,307.0,1,108.07000000000001,1,1,1,Lost Customers
14661,27.0,1,107.95,4,1,1,Potential Loyalists
16784,20.0,1,107.6,4,1,1,Potential Loyalists
15395,326.0,1,107.45,1,1,1,Lost Customers
16757,319.0,1,106.83,1,1,1,Lost Customers
15168,26.0,1,106.56,4,1,1,Potential Loyalists
15070,373.0,1,106.2,1,1,1,Lost Customers
17791,30.0,1,106.1,4,1,1,Potential Loyalists
16581,183.0,1,105.84,1,1,1,Lost Customers
15775,246.0,1,104.9,1,1,1,Lost Customers
14027,61.0,1,104.82,3,1,1,Other
15607,337.0,1,104.75999999999999,1,1,1,Lost Customers
15958,75.0,1,104.35000000000001,2,1,1,Lost Customers
18174,8.0,1,104.0,5,1,1,Potential Loyalists
18255,90.0,1,103.3,2,1,1,Lost Customers
17548,234.0,1,103.3,1,1,1,Lost Customers
14542,186.0,1,103.25,1,1,1,Lost Customers
17962,143.0,1,102.83,2,1,1,Lost Customers
18011,374.0,1,102.78999999999999,1,1,1,Lost Customers
14836,11.0,3,102.45,5,3,1,Potential Loyalists
14981,247.0,1,102.12,1,1,1,Lost Customers
13948,361.0,1,102.0,1,1,1,Lost Customers
15212,242.0,1,101.8,1,1,1,Lost Customers
16516,31.0,1,101.7,4,1,1,Potential Loyalists
18068,290.0,1,101.7,1,1,1,Lost Customers
17643,374.0,1,101.55,1,1,1,Lost Customers
16006,212.0,1,101.4,1,1,1,Lost Customers
18086,275.0,1,101.34,1,1,1,Lost Customers
13101,235.0,1,101.19,1,1,1,Lost Customers
16344,159.0,1,101.10000000000001,2,1,1,Lost Customers
16498,162.0,2,100.97,2,2,1,Lost Customers
14946,15.0,1,100.9,4,1,1,Potential Loyalists
17427,72.0,1,100.8,3,1,1,Other
14371,296.0,1,100.5,1,1,1,Lost Customers
13703,319.0,1,99.5,1,1,1,Lost Customers
17939,160.0,1,99.14,2,1,1,Lost Customers
15256,149.0,1,98.45,2,1,1,Lost Customers
17538,26.0,1,98.42,4,1,1,Potential Loyalists
17895,45.0,1,98.0,3,1,1,Other
18033,66.0,1,97.97,3,1,1,Other
15422,324.0,2,97.7,1,2,1,Lost Customers
12984,19.0,1,97.5,4,1,1,Potential Loyalists
17325,281.0,1,96.8,1,1,1,Lost Customers
15216,88.0,1,96.6,2,1,1,Lost Customers
14642,59.0,1,96.11999999999999,3,1,1,Other
17024,46.0,3,95.85,3,3,1,Other
18249,18.0,1,95.34,4,1,1,Potential Loyalists
12548,167.0,1,95.19999999999999,2,1,1,Lost Customers
16387,323.0,1,94.36,1,1,1,Lost Customers
13651,36.0,2,94.2,3,2,1,Other
15397,290.0,1,94.0,1,1,1,Lost Customers
15428,16.0,1,93.78,4,1,1,Potential Loyalists
18227,218.0,1,93.75,1,1,1,Lost Customers
13283,60.0,2,93.66,3,2,1,Other
17991,226.0,2,93.35,1,2,1,Lost Customers
12821,215.0,1,92.72,1,1,1,Lost Customers
14054,66.0,1,92.46000000000001,3,1,1,Other
12789,66.0,1,91.85,3,1,1,Other
13551,320.0,1,91.80000000000001,1,1,1,Lost Customers
13160,23.0,1,91.8,4,1,1,Potential Loyalists
12659,30.0,1,91.67999999999999,4,1,1,Potential Loyalists
15488,93.0,1,91.32,2,1,1,Lost Customers
13947,66.0,1,90.6,3,1,1,Other
14353,216.0,1,90.6,1,1,1,Lost Customers
18084,17.0,1,90.48,4,1,1,Potential Loyalists
16506,20.0,2,90.3,4,2,1,Potential Loyalists
15552,218.0,1,90.12,1,1,1,Lost Customers
16597,5.0,1,90.03999999999999,5,1,1,Potential Loyalists
14117,144.0,1,90.0,2,1,1,Lost Customers
14219,5.0,1,89.94,5,1,1,Potential Loyalists
14760,298.0,1,89.2,1,1,1,Lost Customers
12686,372.0,1,89.14,1,1,1,Lost Customers
14436,99.0,1,89.06,2,1,1,Lost Customers
12353,205.0,1,89.0,1,1,1,Lost Customers
15083,257.0,1,88.2,1,1,1,Lost Customers
15180,368.0,1,87.5,1,1,1,Lost Customers
13296,138.0,1,87.4,2,1,1,Lost Customers
15541,115.0,1,85.13,2,1,1,Lost Customers
15729,213.0,1,85.0,1,1,1,Lost Customers
13841,253.0,1,85.0,1,1,1,Lost Customers
13666,61.0,3,84.65,3,3,1,Other
12401,304.0,1,84.3,1,1,1,Lost Customers
17309,96.0,1,82.75,2,1,1,Lost Customers
13006,57.0,1,81.57,3,1,1,Other
17620,60.0,1,81.44,3,1,1,Other
18281,181.0,1,80.82,1,1,1,Lost Customers
16789,9.0,1,80.8,5,1,1,Potential Loyalists
13967,146.0,1,80.7,2,1,1,Lost Customers
17752,360.0,1,80.64,1,1,1,Lost Customers
13747,374.0,1,79.6,1,1,1,Lost Customers
16078,284.0,1,79.2,1,1,1,Lost Customers
15753,305.0,1,79.2,1,1,1,Lost Customers
17942,8.0,1,77.5,5,1,1,Potential Loyalists
14785,11.0,2,77.4,5,2,1,Potential Loyalists
13132,262.0,1,77.3,1,1,1,Lost Customers
13992,31.0,1,76.8,4,1,1,Potential Loyalists
14373,359.0,1,76.55,1,1,1,Lost Customers
13106,134.0,1,76.5,2,1,1,Lost Customers
17536,178.0,1,76.5,2,1,1,Lost Customers
15668,218.0,1,76.32,1,1,1,Lost Customers
16148,297.0,1,76.32,1,1,1,Lost Customers
14090,325.0,1,76.32,1,1,1,Lost Customers
18113,369.0,1,76.32,1,1,1,Lost Customers
17995,282.0,1,76.1,1,1,1,Lost Customers
17628,82.0,1,75.75,2,1,1,Lost Customers
16610,220.0,1,75.66,1,1,1,Lost Customers
13403,18.0,1,75.0,4,1,1,Potential Loyalists
16468,75.0,1,74.9,2,1,1,Lost Customers
18050,360.0,1,74.4,1,1,1,Lost Customers
13095,71.0,1,74.39999999999999,3,1,1,Other
17960,172.0,1,73.78,2,1,1,Lost Customers
12506,233.0,1,73.5,1,1,1,Lost Customers
18032,335.0,1,73.5,1,1,1,Lost Customers
16171,60.0,1,73.19999999999999,3,1,1,Other
17906,248.0,1,72.9,1,1,1,Lost Customers
13686,183.0,1,72.0,1,1,1,Lost Customers
13938,36.0,1,71.66,3,1,1,Other
17747,113.0,1,71.4,2,1,1,Lost Customers
13185,268.0,1,71.4,1,1,1,Lost Customers
17022,32.0,1,71.0,4,1,1,Potential Loyalists
18037,155.0,6,70.02,2,4,1,Other
15863,26.0,2,68.84,4,2,1,Potential Loyalists
14393,219.0,1,67.95,1,1,1,Lost Customers
13684,286.0,1,67.23,1,1,1,Lost Customers
17382,66.0,1,65.4,3,1,1,Other
13130,95.0,1,64.0,2,1,1,Lost Customers
13302,156.0,1,63.75,2,1,1,Lost Customers
17263,209.0,1,63.44,1,1,1,Lost Customers
12665,325.0,1,63.0,1,1,1,Lost Customers
14437,366.0,1,63.0,1,1,1,Lost Customers
14840,268.0,1,62.85,1,1,1,Lost Customers
13218,128.0,1,62.64,2,1,1,Lost Customers
15516,45.0,3,62.43,3,3,1,Other
13194,136.0,1,60.7,2,1,1,Lost Customers
17174,218.0,1,59.9,1,1,1,Lost Customers
13391,204.0,1,59.8,1,1,1,Lost Customers
13682,188.0,1,59.5,1,1,1,Lost Customers
14957,254.0,1,58.49,1,1,1,Lost Customers
13080,180.0,1,58.08,2,1,1,Lost Customers
17775,255.0,1,56.4,1,1,1,Lost Customers
15899,369.0,1,56.25,1,1,1,Lost Customers
13366,51.0,1,56.16,3,1,1,Other
16349,291.0,1,53.5,1,1,1,Lost Customers
15504,82.0,1,52.83,2,1,1,Lost Customers
14865,8.0,2,52.2,5,2,1,Potential Loyalists
13832,20.0,1,52.2,4,1,1,Potential Loyalists
15313,111.0,1,52.0,2,1,1,Lost Customers
14682,188.0,2,52.0,1,2,1,Lost Customers
17844,107.0,1,51.56,2,1,1,Lost Customers
14351,165.0,1,51.0,2,1,1,Lost Customers
13011,373.0,1,50.55,1,1,1,Lost Customers
18184,16.0,1,49.8,4,1,1,Potential Loyalists
14821,367.0,1,48.8,1,1,1,Lost Customers
15603,79.0,1,48.480000000000004,2,1,1,Lost Customers
16257,177.0,1,46.95,2,1,1,Lost Customers
14080,33.0,1,45.599999999999994,4,1,1,Potential Loyalists
15423,39.0,1,43.5,3,1,1,Other
14300,19.0,1,43.2,4,1,1,Potential Loyalists
15992,4.0,1,41.989999999999995,5,1,1,Potential Loyalists
15178,261.0,1,40.5,1,1,1,Lost Customers
14589,372.0,1,39.75,1,1,1,Lost Customers
12977,157.0,1,39.24,2,1,1,Lost Customers
16659,190.0,1,39.12,1,1,1,Lost Customers
18019,52.0,1,38.45,3,1,1,Other
12855,373.0,1,38.099999999999994,1,1,1,Lost Customers
16162,253.0,1,37.4,1,1,1,Lost Customers
17816,37.0,4,36.56,3,4,1,Loyal Customers
15940,312.0,1,35.8,1,1,1,Lost Customers
16856,15.0,1,35.4,4,1,1,Potential Loyalists
17831,34.0,1,35.4,3,1,1,Other
14576,373.0,1,35.4,1,1,1,Lost Customers
15744,78.0,1,34.8,2,1,1,Lost Customers
16765,295.0,1,34.0,1,1,1,Lost Customers
17408,164.0,1,32.65,2,1,1,Lost Customers
13120,239.0,1,30.6,1,1,1,Lost Customers
15657,23.0,1,30.0,4,1,1,Potential Loyalists
18268,135.0,1,25.5,2,1,1,Lost Customers
17102,262.0,1,25.5,1,1,1,Lost Customers
16953,31.0,1,20.8,4,1,1,Potential Loyalists
17986,57.0,1,20.8,3,1,1,Other
16093,107.0,1,17.0,2,1,1,Lost Customers
13307,121.0,1,15.0,2,1,1,Lost Customers
17763,264.0,1,15.0,1,1,1,Lost Customers
15823,373.0,1,15.0,1,1,1,Lost Customers
16878,85.0,1,13.3,2,1,1,Lost Customers
17956,250.0,1,12.75,1,1,1,Lost Customers
16454,45.0,2,6.9,3,2,1,Other
14792,64.0,1,6.2,3,1,1,Other
16738,298.0,1,3.75,1,1,1,Lost Customers
